id,image_path,camera_id
995,bounding_box_train/0995_c4s4_067591_04.jpg,4
997,bounding_box_train/0997_c3s2_128444_02.jpg,3
998,bounding_box_train/0998_c2s2_125427_01.jpg,2
999,bounding_box_train/0999_c1s4_068111_02.jpg,1
1000,bounding_box_train/1000_c6s3_016117_02.jpg,6
1001,bounding_box_train/1001_c3s2_129019_02.jpg,3
1002,bounding_box_train/1002_c3s3_070019_04.jpg,3
1003,bounding_box_train/1003_c6s2_123593_01.jpg,6
1004,bounding_box_train/1004_c3s2_129494_01.jpg,3
1007,bounding_box_train/1007_c2s2_128052_06.jpg,2
1010,bounding_box_train/1010_c6s2_124368_03.jpg,6
1011,bounding_box_train/1011_c3s2_130344_09.jpg,3
1012,bounding_box_train/1012_c6s2_124643_06.jpg,6
1017,bounding_box_train/1017_c1s4_070011_07.jpg,1
1018,bounding_box_train/1018_c5s2_131849_01.jpg,5
1019,bounding_box_train/1019_c5s2_131624_01.jpg,5
1023,bounding_box_train/1023_c2s2_128977_05.jpg,2
1025,bounding_box_train/1025_c5s2_133199_01.jpg,5
1027,bounding_box_train/1027_c3s2_133094_02.jpg,3
1030,bounding_box_train/1030_c1s4_073211_04.jpg,1
1031,bounding_box_train/1031_c5s2_134149_01.jpg,5
1032,bounding_box_train/1032_c5s2_134199_07.jpg,5
1033,bounding_box_train/1033_c1s4_072686_01.jpg,1
1038,bounding_box_train/1038_c2s2_131202_03.jpg,2
1039,bounding_box_train/1039_c3s2_134019_10.jpg,3
1041,bounding_box_train/1041_c3s2_134194_02.jpg,3
1045,bounding_box_train/1045_c3s2_134394_03.jpg,3
1051,bounding_box_train/1051_c3s2_136194_02.jpg,3
1052,bounding_box_train/1052_c3s2_142369_01.jpg,3
1055,bounding_box_train/1055_c3s2_138644_02.jpg,3
1056,bounding_box_train/1056_c1s5_003061_02.jpg,1
1066,bounding_box_train/1066_c6s3_004642_01.jpg,6
1071,bounding_box_train/1071_c4s5_023229_01.jpg,4
1075,bounding_box_train/1075_c6s2_100243_02.jpg,6
1076,bounding_box_train/1076_c2s3_064027_01.jpg,2
1078,bounding_box_train/1078_c3s2_144119_02.jpg,3
1079,bounding_box_train/1079_c3s2_144069_04.jpg,3
1080,bounding_box_train/1080_c6s3_006167_01.jpg,6
1081,bounding_box_train/1081_c6s3_006442_01.jpg,6
1086,bounding_box_train/1086_c3s2_150569_02.jpg,3
1088,bounding_box_train/1088_c2s2_151702_05.jpg,2
1091,bounding_box_train/1091_c1s6_021746_01.jpg,1
1093,bounding_box_train/1093_c3s2_159044_02.jpg,3
1094,bounding_box_train/1094_c2s2_144877_01.jpg,2
1096,bounding_box_train/1096_c5s2_149449_01.jpg,5
1097,bounding_box_train/1097_c5s2_149224_03.jpg,5
1098,bounding_box_train/1098_c2s3_081252_01.jpg,2
1100,bounding_box_train/1100_c3s2_153994_01.jpg,3
1101,bounding_box_train/1101_c6s3_011092_03.jpg,6
1106,bounding_box_train/1106_c3s2_150444_02.jpg,3
1107,bounding_box_train/1107_c1s5_015361_01.jpg,1
1110,bounding_box_train/1110_c3s2_151869_02.jpg,3
1111,bounding_box_train/1111_c2s2_148702_04.jpg,2
1112,bounding_box_train/1112_c5s2_152324_06.jpg,5
1113,bounding_box_train/1113_c1s5_016736_08.jpg,1
1114,bounding_box_train/1114_c2s2_154202_02.jpg,2
1115,bounding_box_train/1115_c3s2_152644_04.jpg,3
1116,bounding_box_train/1116_c1s5_017236_03.jpg,1
1117,bounding_box_train/1117_c2s2_150477_01.jpg,2
1123,bounding_box_train/1123_c5s2_157324_01.jpg,5
1124,bounding_box_train/1124_c3s2_157044_02.jpg,3
1126,bounding_box_train/1126_c5s2_157099_02.jpg,5
1127,bounding_box_train/1127_c3s2_159544_01.jpg,3
1129,bounding_box_train/1129_c2s3_076277_12.jpg,2
1132,bounding_box_train/1132_c1s6_029271_01.jpg,1
1134,bounding_box_train/1134_c3s2_158169_01.jpg,3
1135,bounding_box_train/1135_c1s5_025736_01.jpg,1
1138,bounding_box_train/1138_c3s2_159094_02.jpg,3
1140,bounding_box_train/1140_c3s3_070894_01.jpg,3
1142,bounding_box_train/1142_c5s3_044365_02.jpg,5
1152,bounding_box_train/1152_c4s5_045485_03.jpg,4
1157,bounding_box_train/1157_c2s3_081677_02.jpg,2
1158,bounding_box_train/1158_c3s3_061978_02.jpg,3
1159,bounding_box_train/1159_c6s3_044742_05.jpg,6
1162,bounding_box_train/1162_c3s3_017703_01.jpg,3
1165,bounding_box_train/1165_c5s3_003268_02.jpg,5
1168,bounding_box_train/1168_c1s5_029536_02.jpg,1
1169,bounding_box_train/1169_c5s3_017540_02.jpg,5
1173,bounding_box_train/1173_c3s3_005612_05.jpg,3
1176,bounding_box_train/1176_c4s5_045485_02.jpg,4
1177,bounding_box_train/1177_c4s5_045510_01.jpg,4
1178,bounding_box_train/1178_c2s2_164502_01.jpg,2
1179,bounding_box_train/1179_c6s3_029942_02.jpg,6
1189,bounding_box_train/1189_c6s4_018052_03.jpg,6
1193,bounding_box_train/1193_c6s3_066067_06.jpg,6
1197,bounding_box_train/1197_c1s5_046741_01.jpg,1
1198,bounding_box_train/1198_c2s3_004857_02.jpg,2
1200,bounding_box_train/1200_c5s3_011940_01.jpg,5
1201,bounding_box_train/1201_c6s3_034992_01.jpg,6
1204,bounding_box_train/1204_c6s3_054217_01.jpg,6
1213,bounding_box_train/1213_c3s3_013578_01.jpg,3
1217,bounding_box_train/1217_c1s5_040341_01.jpg,1
1218,bounding_box_train/1218_c5s3_092037_06.jpg,5
1219,bounding_box_train/1219_c2s3_086377_01.jpg,2
1220,bounding_box_train/1220_c1s5_040416_10.jpg,1
1227,bounding_box_train/1227_c1s5_049591_08.jpg,1
1230,bounding_box_train/1230_c1s5_041416_03.jpg,1
1231,bounding_box_train/1231_c1s6_044221_02.jpg,1
1232,bounding_box_train/1232_c5s3_059240_02.jpg,5
1234,bounding_box_train/1234_c1s5_042666_02.jpg,1
1235,bounding_box_train/1235_c3s3_021878_03.jpg,3
1238,bounding_box_train/1238_c3s3_021878_05.jpg,3
1240,bounding_box_train/1240_c3s3_018928_01.jpg,3
1242,bounding_box_train/1242_c3s3_019253_01.jpg,3
1243,bounding_box_train/1243_c1s5_055291_01.jpg,1
1244,bounding_box_train/1244_c2s3_013632_03.jpg,2
1250,bounding_box_train/1250_c5s3_020965_05.jpg,5
1252,bounding_box_train/1252_c3s3_097869_01.jpg,3
1253,bounding_box_train/1253_c6s3_044792_03.jpg,6
1254,bounding_box_train/1254_c2s3_014507_01.jpg,2
1257,bounding_box_train/1257_c1s5_047316_01.jpg,1
1258,bounding_box_train/1258_c6s3_045017_04.jpg,6
1260,bounding_box_train/1260_c1s5_051041_01.jpg,1
1263,bounding_box_train/1263_c1s5_049216_04.jpg,1
1266,bounding_box_train/1266_c2s3_036032_04.jpg,2
1269,bounding_box_train/1269_c1s5_051241_01.jpg,1
1275,bounding_box_train/1275_c6s3_049617_02.jpg,6
1278,bounding_box_train/1278_c4s6_012135_01.jpg,4
1281,bounding_box_train/1281_c2s3_030957_01.jpg,2
1286,bounding_box_train/1286_c3s3_027578_03.jpg,3
1289,bounding_box_train/1289_c3s3_029578_03.jpg,3
1291,bounding_box_train/1291_c1s6_006941_02.jpg,1
1292,bounding_box_train/1292_c3s3_029953_01.jpg,3
1294,bounding_box_train/1294_c2s3_037632_02.jpg,2
1295,bounding_box_train/1295_c3s3_031178_01.jpg,3
1296,bounding_box_train/1296_c2s3_025332_02.jpg,2
1297,bounding_box_train/1297_c2s3_025432_03.jpg,2
1300,bounding_box_train/1300_c6s3_055742_09.jpg,6
1303,bounding_box_train/1303_c3s3_031253_04.jpg,3
1304,bounding_box_train/1304_c1s5_057891_04.jpg,1
1309,bounding_box_train/1309_c5s3_033165_02.jpg,5
1313,bounding_box_train/1313_c2s3_048982_01.jpg,2
1315,bounding_box_train/1315_c4s5_057360_01.jpg,4
1316,bounding_box_train/1316_c1s5_057466_02.jpg,1
1318,bounding_box_train/1318_c6s3_058667_01.jpg,6
1320,bounding_box_train/1320_c3s3_053103_03.jpg,3
1321,bounding_box_train/1321_c3s3_035853_02.jpg,3
1325,bounding_box_train/1325_c2s3_030532_01.jpg,2
1326,bounding_box_train/1326_c1s5_062816_01.jpg,1
1327,bounding_box_train/1327_c3s3_036253_03.jpg,3
1330,bounding_box_train/1330_c1s5_063266_01.jpg,1
1331,bounding_box_train/1331_c1s5_063841_01.jpg,1
1332,bounding_box_train/1332_c3s3_037253_02.jpg,3
1334,bounding_box_train/1334_c5s3_044165_01.jpg,5
1335,bounding_box_train/1335_c3s3_038153_05.jpg,3
1336,bounding_box_train/1336_c5s3_046390_01.jpg,5
1338,bounding_box_train/1338_c2s3_032357_01.jpg,2
1339,bounding_box_train/1339_c6s3_062742_01.jpg,6
1341,bounding_box_train/1341_c2s3_033257_05.jpg,2
1343,bounding_box_train/1343_c3s3_040103_01.jpg,3
1344,bounding_box_train/1344_c2s3_050007_03.jpg,2
1346,bounding_box_train/1346_c3s3_040328_05.jpg,3
1350,bounding_box_train/1350_c4s5_066335_01.jpg,4
1353,bounding_box_train/1353_c5s3_040890_02.jpg,5
1358,bounding_box_train/1358_c1s6_004766_01.jpg,1
1363,bounding_box_train/1363_c3s3_064219_01.jpg,3
1364,bounding_box_train/1364_c1s6_002366_02.jpg,1
1365,bounding_box_train/1365_c3s3_042903_01.jpg,3
1368,bounding_box_train/1368_c3s3_043578_04.jpg,3
1372,bounding_box_train/1372_c3s3_061928_01.jpg,3
1373,bounding_box_train/1373_c6s3_067792_05.jpg,6
1379,bounding_box_train/1379_c5s3_045515_01.jpg,5
1380,bounding_box_train/1380_c6s3_069117_01.jpg,6
1381,bounding_box_train/1381_c1s5_071791_03.jpg,1
1385,bounding_box_train/1385_c2s3_039582_01.jpg,2
1389,bounding_box_train/1389_c2s3_046882_01.jpg,2
1391,bounding_box_train/1391_c6s3_070817_02.jpg,6
1392,bounding_box_train/1392_c1s6_011666_02.jpg,1
1393,bounding_box_train/1393_c1s6_006141_02.jpg,1
1400,bounding_box_train/1400_c6s3_072092_01.jpg,6
1402,bounding_box_train/1402_c6s3_072392_04.jpg,6
1404,bounding_box_train/1404_c3s3_049303_01.jpg,3
1405,bounding_box_train/1405_c3s3_049128_04.jpg,3
1406,bounding_box_train/1406_c3s3_049128_02.jpg,3
1407,bounding_box_train/1407_c5s3_049990_01.jpg,5
1408,bounding_box_train/1408_c5s2_041530_01.jpg,5
1409,bounding_box_train/1409_c4s6_016841_03.jpg,4
1411,bounding_box_train/1411_c3s3_055778_02.jpg,3
1420,bounding_box_train/1420_c3s3_051653_01.jpg,3
1421,bounding_box_train/1421_c3s3_057253_03.jpg,3
1422,bounding_box_train/1422_c6s3_076292_01.jpg,6
1426,bounding_box_train/1426_c3s3_053853_04.jpg,3
1427,bounding_box_train/1427_c3s3_095144_12.jpg,3
1428,bounding_box_train/1428_c1s6_018921_03.jpg,1
1430,bounding_box_train/1430_c3s3_058753_02.jpg,3
1432,bounding_box_train/1432_c5s3_055490_02.jpg,5
1433,bounding_box_train/1433_c5s3_055690_02.jpg,5
1434,bounding_box_train/1434_c3s3_055478_04.jpg,3
1437,bounding_box_train/1437_c4s6_011760_01.jpg,4
1442,bounding_box_train/1442_c1s6_008241_01.jpg,1
1443,bounding_box_train/1443_c3s3_068619_02.jpg,3
1445,bounding_box_train/1445_c2s3_050807_07.jpg,2
1447,bounding_box_train/1447_c6s3_081042_03.jpg,6
1449,bounding_box_train/1449_c3s3_058353_03.jpg,3
1453,bounding_box_train/1453_c1s6_008841_06.jpg,1
1454,bounding_box_train/1454_c5s3_058765_02.jpg,5
1455,bounding_box_train/1455_c3s3_058028_03.jpg,3
1458,bounding_box_train/1458_c3s3_058428_02.jpg,3
1463,bounding_box_train/1463_c6s4_030927_05.jpg,6
1464,bounding_box_train/1464_c1s6_010116_01.jpg,1
1466,bounding_box_train/1466_c3s3_073294_04.jpg,3
1467,bounding_box_train/1467_c3s3_058778_05.jpg,3
1469,bounding_box_train/1469_c6s3_083467_01.jpg,6
1470,bounding_box_train/1470_c2s3_053882_04.jpg,2
1471,bounding_box_train/1471_c1s6_011416_01.jpg,1
1473,bounding_box_train/1473_c1s6_011641_04.jpg,1
1474,bounding_box_train/1474_c1s6_020321_02.jpg,1
1475,bounding_box_train/1475_c1s6_011866_02.jpg,1
1479,bounding_box_train/1479_c3s3_060853_02.jpg,3
1480,bounding_box_train/1480_c2s3_054932_06.jpg,2
1487,bounding_box_train/1487_c3s3_095694_01.jpg,3
1489,bounding_box_train/1489_c2s3_090877_02.jpg,2
1492,bounding_box_train/1492_c3s3_061953_04.jpg,3
1495,bounding_box_train/1495_c4s6_013691_01.jpg,4
1496,bounding_box_train/1496_c3s3_070719_01.jpg,3
1500,bounding_box_train/1500_c3s3_062753_02.jpg,3
